codigo,nome,cidade,estado,população,popAte9,popDe10a14,popDe15a19,popDe20a24,popDe25a34,popDe35a49,popDe50a59,popMaisDe60,domiciliosA1,domiciliosA2,domiciliosB1,domiciliosB2,domiciliosC1,domiciliosC2,domiciliosD,domiciliosE,rendaMedia,faturamento,potencial
35503055,Estação Tamanduateí,São Paulo,SP,5869.0,830.0,368.0,661.0,752.0,1076.0,1142.0,490.0,550.0,3.0,9.0,31.0,89.0,176.0,479.0,173.0,671.0,915.0,820881.4046904766,Baixo
355030170,Eta Guaraú,São Paulo,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3900.123042505593,908616.1061507941,Baixo
355030265,Fábrica Bandeirante,São Paulo,SP,111206.0,16484.0,8577.0,12858.0,9547.0,17088.0,24470.0,11846.0,10336.0,0.0,0.0,785.0,3694.0,7959.0,9511.0,3053.0,8799.0,1084.0,92279.49858730136,Médio
355030188,Fazenda Caguaçu,São Paulo,SP,25966.0,3743.0,1862.0,2673.0,2059.0,4208.0,5754.0,2968.0,2699.0,0.0,0.0,292.0,1107.0,1789.0,2042.0,752.0,2253.0,1133.0,641994.1812857139,Baixo
355030116,Fazenda Da Juta,São Paulo,SP,66237.0,8975.0,4634.0,7149.0,5466.0,9973.0,15487.0,7701.0,6852.0,0.0,0.0,801.0,3295.0,5593.0,5384.0,1858.0,3719.0,1296.0,463324.86915079365,Médio
355030263,Fazenda Itaim,São Paulo,SP,111222.0,17003.0,8773.0,12710.0,9168.0,17490.0,24712.0,12051.0,9315.0,0.0,0.0,460.0,3439.0,8854.0,9741.0,3254.0,8023.0,1047.0,85935.99827777754,Médio
355030212,Fazenda Morumbi,São Paulo,SP,8687.0,906.0,432.0,616.0,546.0,1650.0,2049.0,1039.0,1449.0,540.0,325.0,559.0,327.0,320.0,341.0,92.0,552.0,10252.0,1159909.106571429,Médio
355030158,Freguesia Do Ó,São Paulo,SP,59777.0,5267.0,2744.0,4446.0,3944.0,8830.0,13377.0,9136.0,12033.0,123.0,1261.0,5006.0,4256.0,4048.0,3114.0,734.0,2563.0,2981.0,1065839.4796904756,Alto
35503016,Gasômetro,São Paulo,SP,6663.0,819.0,336.0,613.0,677.0,1264.0,1514.0,668.0,772.0,0.0,27.0,254.0,429.0,618.0,501.0,102.0,471.0,1717.0,837369.6510238103,Baixo
355030267,Gleba Pêssego,São Paulo,SP,35453.0,5930.0,3002.0,4103.0,2762.0,5653.0,8421.0,3315.0,2267.0,0.0,0.0,139.0,1061.0,2901.0,3579.0,1200.0,2271.0,1063.0,537276.5118492066,Baixo
35503021,Glicério,São Paulo,SP,23761.0,2331.0,961.0,1537.0,1587.0,4169.0,5652.0,3077.0,4447.0,395.0,757.0,2090.0,1825.0,1874.0,915.0,296.0,1213.0,3947.0,1059362.6990158726,Baixo
355030291,Grajaú,São Paulo,SP,150639.0,20958.0,10747.0,16137.0,12378.0,24911.0,34039.0,17027.0,14442.0,0.0,171.0,2811.0,6733.0,12119.0,11877.0,4183.0,9010.0,1404.0,63626.707214285634,Alto
355030204,Granja Julieta,São Paulo,SP,29609.0,2158.0,936.0,1643.0,1519.0,3980.0,6584.0,4451.0,8338.0,1427.0,1895.0,3867.0,1945.0,1175.0,443.0,188.0,792.0,8432.0,1526763.3925238098,Alto
355030268,Guaianazes,São Paulo,SP,65699.0,9282.0,4677.0,7315.0,5265.0,10121.0,14518.0,7289.0,7232.0,0.0,0.0,771.0,2860.0,5288.0,5624.0,1846.0,4508.0,1224.0,365654.93710317445,Médio
355030279,Guarapiranga,São Paulo,SP,81739.0,11352.0,5657.0,7985.0,6516.0,13944.0,18835.0,8928.0,8522.0,0.0,0.0,1688.0,3964.0,6990.0,7392.0,2199.0,4925.0,1408.0,233099.09407936467,Médio
35503061,Heliópolis,São Paulo,SP,48963.0,7828.0,3681.0,5472.0,4537.0,9106.0,10769.0,4541.0,3029.0,0.0,0.0,460.0,1603.0,4150.0,4073.0,1899.0,3333.0,1133.0,436953.7596428572,Alto
35503027,Higienópolis,São Paulo,SP,20765.0,1116.0,499.0,1228.0,1630.0,2701.0,3833.0,3058.0,6700.0,1760.0,1695.0,2554.0,1137.0,807.0,397.0,0.0,1212.0,9133.0,1521390.3997222232,Alto
355030169,Horto Florestal,São Paulo,SP,6843.0,685.0,353.0,557.0,455.0,1004.0,1715.0,913.0,1161.0,35.0,93.0,463.0,509.0,440.0,295.0,100.0,333.0,3157.0,906349.1509523808,Baixo
355030189,Iguatemi,São Paulo,SP,136563.0,20724.0,10471.0,15429.0,11234.0,21246.0,31199.0,14642.0,11618.0,0.0,0.0,1338.0,5219.0,10458.0,11951.0,4113.0,8549.0,1182.0,67289.56410317449,Médio
35503018,Independência,São Paulo,SP,20918.0,1755.0,790.0,1237.0,1204.0,2933.0,4729.0,3070.0,5200.0,426.0,678.0,2475.0,1535.0,1429.0,788.0,239.0,472.0,5616.0,1196599.7659047607,Alto
355030272,Interlagos,São Paulo,SP,58350.0,7373.0,3689.0,5662.0,4416.0,9431.0,13558.0,7198.0,7023.0,0.0,204.0,1197.0,3330.0,4804.0,4491.0,1046.0,2866.0,1616.0,656644.4673412701,Alto
35503038,Ipiranga,São Paulo,SP,21723.0,1593.0,727.0,1226.0,1146.0,2889.0,4877.0,3378.0,5887.0,129.0,625.0,2087.0,2125.0,1821.0,812.0,241.0,734.0,3427.0,1076728.955349206,Alto
355030160,Itaberaba,São Paulo,SP,35554.0,3868.0,1970.0,3014.0,2698.0,5528.0,7934.0,4728.0,5814.0,0.0,159.0,1449.0,2632.0,2809.0,2298.0,582.0,1852.0,1946.0,809621.3881666666,Médio
355030261,Itaim Paulista,São Paulo,SP,47381.0,5868.0,3077.0,4580.0,3675.0,7157.0,10641.0,5704.0,6679.0,0.0,126.0,963.0,2758.0,3218.0,3861.0,1306.0,3172.0,1495.0,579542.9964761909,Médio
355030250,Itaquera,São Paulo,SP,35751.0,4899.0,2203.0,3169.0,2399.0,5596.0,8213.0,4328.0,4944.0,0.0,132.0,1581.0,2152.0,2320.0,1998.0,448.0,2855.0,1810.0,763510.3616428577,Médio
355030123,Jabaquara,São Paulo,SP,37618.0,3279.0,1548.0,2481.0,2636.0,6101.0,8322.0,5526.0,7725.0,67.0,741.0,4060.0,2718.0,2346.0,1539.0,523.0,2060.0,3017.0,1088869.383404761,Alto
355030238,Jaçanã,São Paulo,SP,46494.0,4899.0,2411.0,3618.0,3156.0,6721.0,9758.0,6471.0,9460.0,0.0,460.0,2354.0,3062.0,3597.0,2758.0,629.0,2464.0,2167.0,859689.6360634922,Alto
355030295,Jaceguava,São Paulo,SP,3549.0,476.0,224.0,369.0,269.0,518.0,885.0,357.0,451.0,0.0,0.0,120.0,160.0,244.0,218.0,86.0,304.0,1406.0,835882.9422539698,Baixo
355030225,Jaguaré,São Paulo,SP,31415.0,4718.0,2117.0,3241.0,2567.0,5803.0,7083.0,2944.0,2942.0,108.0,383.0,1296.0,1303.0,1940.0,2656.0,874.0,1940.0,2283.0,742197.0505873015,Alto
355030224,Jardim Adalgiza,São Paulo,SP,47028.0,5597.0,2614.0,4039.0,3411.0,7414.0,11339.0,6045.0,6569.0,984.0,1228.0,3088.0,2247.0,2696.0,2755.0,719.0,2138.0,4057.0,1222134.7086984126,Alto
355030129,Jardim Aeroporto,São Paulo,SP,21004.0,1700.0,772.0,1219.0,1262.0,3286.0,4677.0,2876.0,5212.0,532.0,927.0,2287.0,1219.0,1187.0,577.0,166.0,1145.0,6219.0,1314059.2083968245,Alto
355030110,Jardim Anália Franco,São Paulo,SP,33826.0,2749.0,1406.0,2393.0,2076.0,4271.0,7672.0,5383.0,7876.0,682.0,1169.0,2621.0,2140.0,1734.0,1193.0,274.0,2107.0,4295.0,1296206.5522142844,Alto
355030287,Jardim Ângela,São Paulo,SP,83297.0,11615.0,5835.0,8441.0,6928.0,14246.0,18555.0,9064.0,8613.0,0.0,0.0,1124.0,3574.0,6656.0,7596.0,2352.0,5810.0,1224.0,196091.45077777738,Médio
355030125,Jardim Bom Clima,São Paulo,SP,96936.0,12193.0,6071.0,8872.0,7678.0,15583.0,21924.0,11127.0,13488.0,0.0,426.0,2919.0,4953.0,7519.0,6689.0,1870.0,7357.0,1609.0,334122.29203174583,Alto
355030266,Jardim Bonifácio,São Paulo,SP,97231.0,11708.0,5603.0,8106.0,6756.0,16916.0,20296.0,13403.0,14443.0,0.0,0.0,2753.0,7110.0,9123.0,6938.0,1707.0,4777.0,1654.0,399815.9223412697,Médio
355030175,Jardim Brasil,São Paulo,SP,71478.0,8424.0,4064.0,6215.0,5522.0,10708.0,15230.0,9091.0,12224.0,0.0,181.0,2487.0,3824.0,6368.0,5703.0,1343.0,3196.0,1751.0,584332.5714206353,Alto
355030221,Jardim Cambará,São Paulo,SP,42436.0,5448.0,2631.0,3976.0,3164.0,6995.0,9713.0,5139.0,5370.0,0.0,159.0,1732.0,2510.0,3206.0,3217.0,304.0,2589.0,1832.0,770368.5137857147,Alto
355030290,Jardim Capela,São Paulo,SP,101574.0,18123.0,8776.0,11974.0,8225.0,16715.0,23078.0,8854.0,5829.0,0.0,0.0,348.0,2441.0,7448.0,9087.0,3529.0,8170.0,952.0,116377.64834920627,Médio
355030182,Jardim Coimbra,São Paulo,SP,36745.0,3761.0,1984.0,3141.0,2635.0,5254.0,8386.0,4936.0,6648.0,0.0,332.0,1330.0,2361.0,3403.0,2656.0,349.0,1957.0,1989.0,859564.3701428571,Médio
355030113,Jardim Colorado,São Paulo,SP,60445.0,6429.0,3209.0,5073.0,4436.0,8446.0,13552.0,8411.0,10889.0,0.0,0.0,1828.0,3384.0,5143.0,3737.0,1289.0,4425.0,1530.0,528993.3801904762,Médio
35503047,Jardim Da Glória,São Paulo,SP,9340.0,587.0,287.0,546.0,511.0,1213.0,1923.0,1488.0,2785.0,195.0,422.0,882.0,637.0,614.0,218.0,97.0,463.0,5347.0,1029724.1235317475,Médio
35503064,Jardim Da Saúde,São Paulo,SP,20201.0,1456.0,709.0,1208.0,1145.0,2532.0,4323.0,3234.0,5594.0,626.0,746.0,1963.0,1313.0,1120.0,596.0,124.0,796.0,5532.0,1335556.3453174597,Alto
355030163,Jardim Damsceno,São Paulo,SP,96382.0,15442.0,7864.0,10732.0,8112.0,15819.0,21046.0,9318.0,8049.0,0.0,0.0,768.0,2964.0,6994.0,8334.0,2369.0,7892.0,1078.0,135573.27965873005,Médio
355030262,Jardim Das Oliveiras,São Paulo,SP,81544.0,11693.0,6057.0,9203.0,6634.0,12415.0,18266.0,8918.0,8358.0,0.0,0.0,812.0,2987.0,5973.0,6891.0,2277.0,6097.0,1147.0,263547.2180714283,Médio
355030236,Jardim Das Pedras,São Paulo,SP,51766.0,7878.0,3971.0,5692.0,4296.0,8335.0,12527.0,5109.0,3958.0,0.0,0.0,537.0,2185.0,4525.0,4041.0,1373.0,2888.0,1240.0,442684.7223253968,Médio
355030235,Jardim Do Guapira,São Paulo,SP,104091.0,13522.0,6932.0,10639.0,8089.0,16373.0,23483.0,12095.0,12958.0,35.0,415.0,2311.0,4891.0,7969.0,7727.0,2134.0,6809.0,1558.0,179120.57329365058,Alto
355030154,Jardim Domingos,São Paulo,SP,53988.0,5297.0,2509.0,3897.0,3501.0,8143.0,12363.0,7499.0,10779.0,402.0,1173.0,3783.0,3897.0,3814.0,2787.0,562.0,2574.0,3113.0,1057752.7216428563,Alto
355030140,Jardim Europa,São Paulo,SP,13371.0,981.0,470.0,745.0,588.0,1349.0,2888.0,2091.0,4259.0,2068.0,722.0,1230.0,374.0,299.0,67.0,0.0,505.0,21677.0,1308008.0368888886,Alto
355030257,Jardim Helena,São Paulo,SP,109270.0,15503.0,8006.0,11986.0,8789.0,16643.0,24380.0,11941.0,12022.0,0.0,0.0,929.0,3983.0,7080.0,8041.0,3037.0,10127.0,1056.0,118449.61864285708,Médio
355030222,Jardim João Xxiii,São Paulo,SP,44632.0,6174.0,2831.0,4344.0,3414.0,7869.0,9846.0,4810.0,5344.0,0.0,100.0,1499.0,2027.0,3174.0,3625.0,973.0,2494.0,1631.0,650739.5198015874,Médio
355030215,Jardim Jussara,São Paulo,SP,21892.0,2225.0,993.0,1638.0,1411.0,3530.0,5423.0,2847.0,3825.0,599.0,905.0,2461.0,1324.0,1167.0,829.0,23.0,718.0,5569.0,1341254.5540873008,Alto
35503075,Jardim Lusitânia,São Paulo,SP,2115.0,106.0,70.0,125.0,119.0,232.0,434.0,366.0,663.0,234.0,116.0,123.0,38.0,48.0,17.0,0.0,82.0,15113.0,1050825.7771111124,Médio
355030200,Jardim Marajoara,São Paulo,SP,41106.0,3942.0,1938.0,3065.0,2552.0,5828.0,10467.0,6186.0,7128.0,1171.0,2074.0,4800.0,1973.0,1900.0,1174.0,294.0,1539.0,5842.0,1504800.9501825403,Alto
355030216,Jardim Maria Do Carmo,São Paulo,SP,41379.0,5250.0,2316.0,3792.0,3701.0,8242.0,8735.0,4540.0,4803.0,94.0,757.0,2584.0,2124.0,2273.0,2025.0,615.0,3046.0,2558.0,951309.9129523806,Alto
355030196,Jardim Miriam,São Paulo,SP,140491.0,19639.0,9538.0,13959.0,11938.0,23786.0,30913.0,15270.0,15448.0,0.0,66.0,2364.0,6292.0,11478.0,11739.0,3683.0,9706.0,1320.0,65540.3582142856,Médio
355030283,Jardim Mitsutani,São Paulo,SP,71100.0,10342.0,4933.0,7115.0,5934.0,12443.0,16047.0,7418.0,6868.0,2.0,44.0,1209.0,3395.0,5805.0,5707.0,1548.0,4987.0,1355.0,382690.6853571427,Médio
355030155,Jardim Mutinga,São Paulo,SP,36761.0,5061.0,2415.0,3706.0,2922.0,5711.0,8491.0,4258.0,4197.0,0.0,0.0,991.0,1766.0,2619.0,2761.0,704.0,2814.0,1424.0,659962.1737301586,Baixo
355030139,Jardim Paulistano,São Paulo,SP,20559.0,1255.0,469.0,956.0,1216.0,3887.0,4408.0,3038.0,5330.0,1412.0,1281.0,3223.0,1259.0,1126.0,609.0,0.0,958.0,8746.0,1445952.5105158729,Alto
355030166,Jardim Peri,São Paulo,SP,72503.0,11237.0,5477.0,8017.0,6113.0,11853.0,15409.0,7607.0,6790.0,0.0,0.0,750.0,3201.0,6148.0,5820.0,1792.0,4527.0,1247.0,347807.76461111096,Médio
355030273,Jardim Presidente,São Paulo,SP,79313.0,10668.0,5268.0,7816.0,6449.0,12770.0,17994.0,9271.0,9077.0,0.0,146.0,2321.0,4372.0,6615.0,6236.0,1957.0,3671.0,1628.0,514914.67084127007,Alto
35503065,Jardim Providência,São Paulo,SP,22845.0,2482.0,1100.0,1719.0,1525.0,3660.0,4714.0,3120.0,4525.0,209.0,418.0,1567.0,1272.0,1433.0,1186.0,239.0,1583.0,3120.0,917964.7432222225,Médio
355030274,Jardim Represa,São Paulo,SP,22828.0,2563.0,1306.0,2020.0,1714.0,3330.0,5107.0,3015.0,3773.0,0.0,244.0,1099.0,1293.0,1838.0,1472.0,444.0,951.0,2158.0,803201.6740714288,Médio
355030260,Jardim Robru,São Paulo,SP,81240.0,11719.0,6209.0,8941.0,6699.0,12672.0,18304.0,8444.0,8252.0,0.0,0.0,831.0,3357.0,5904.0,7488.0,1853.0,5878.0,1179.0,201946.70789682484,Médio
355030258,Jardim Romano,São Paulo,SP,35132.0,5365.0,2690.0,3833.0,2917.0,5873.0,7424.0,3593.0,3437.0,0.0,0.0,370.0,1014.0,2625.0,3105.0,800.0,2915.0,1091.0,581564.9116031746,Baixo
355030277,Jardim São Luís,São Paulo,SP,78224.0,10418.0,5028.0,7417.0,6366.0,13427.0,17767.0,9080.0,8721.0,0.0,217.0,2311.0,4165.0,5867.0,5759.0,1737.0,5746.0,1559.0,391410.9803412697,Alto
35503099,Jardim São Paulo,São Paulo,SP,40848.0,2863.0,1479.0,2626.0,2438.0,5388.0,8709.0,6683.0,10662.0,1222.0,1754.0,4571.0,2724.0,2301.0,1160.0,489.0,1248.0,6510.0,1502130.8407301595,Alto
355030281,Jardim Umarizal,São Paulo,SP,51237.0,7035.0,3399.0,4973.0,3976.0,8761.0,11729.0,5927.0,5437.0,139.0,215.0,1724.0,3261.0,4142.0,3477.0,1001.0,2856.0,2166.0,739870.4297460316,Alto
35503077,Jardins,São Paulo,SP,11416.0,808.0,383.0,565.0,560.0,1499.0,2497.0,1716.0,3388.0,1202.0,588.0,1007.0,520.0,353.0,189.0,0.0,767.0,11135.0,1260232.1393888884,Médio
355030130,Joaquim Nabuco,São Paulo,SP,14218.0,1430.0,557.0,891.0,795.0,1818.0,3556.0,2088.0,3083.0,1065.0,655.0,1142.0,843.0,421.0,219.0,0.0,990.0,11335.0,1270115.1614682537,Alto
355030210,Jockey Clube,São Paulo,SP,4298.0,301.0,151.0,243.0,275.0,519.0,935.0,694.0,1180.0,531.0,140.0,181.0,72.0,98.0,73.0,31.0,189.0,19585.0,1147609.0466428576,Médio
355030199,Jurubatuba,São Paulo,SP,20549.0,1975.0,893.0,1445.0,1156.0,2933.0,5201.0,2824.0,4122.0,713.0,791.0,2318.0,1346.0,977.0,585.0,186.0,606.0,6003.0,1328302.802436507,Alto
355030269,Juscelino Kubitschek,São Paulo,SP,45549.0,6820.0,3413.0,4962.0,3684.0,7362.0,9905.0,5099.0,4304.0,0.0,0.0,444.0,1826.0,3894.0,3781.0,1178.0,3155.0,1183.0,544505.1336428574,Médio
3550306,Ladeira Da Memória,São Paulo,SP,23949.0,1421.0,644.0,1187.0,1821.0,4730.0,6048.0,3412.0,4686.0,0.0,430.0,2080.0,3334.0,2802.0,2089.0,367.0,1606.0,2360.0,895907.5936031747,Alto
355030264,Lajeado,São Paulo,SP,64327.0,9879.0,5176.0,7225.0,5280.0,10086.0,14190.0,6567.0,5924.0,0.0,0.0,560.0,2026.0,5060.0,4846.0,1397.0,5881.0,1067.0,319813.01215872995,Médio
355030144,Lapa,São Paulo,SP,20179.0,1586.0,625.0,1126.0,1150.0,2895.0,4455.0,3203.0,5139.0,721.0,879.0,2683.0,1382.0,1025.0,556.0,0.0,847.0,6897.0,1354928.0796031742,Alto
355030148,Lapa De Baixo,São Paulo,SP,8485.0,624.0,294.0,509.0,538.0,1275.0,1664.0,1277.0,2304.0,65.0,158.0,899.0,708.0,682.0,345.0,0.0,452.0,3633.0,970010.6058333337,Médio
35503019,Liberdade/São Joaquim,São Paulo,SP,17355.0,1115.0,512.0,1235.0,1693.0,3634.0,3534.0,2290.0,3342.0,183.0,388.0,1743.0,1728.0,1561.0,844.0,217.0,1536.0,3108.0,942135.2856349208,Alto
35503090,Limão,São Paulo,SP,8466.0,1168.0,573.0,842.0,738.0,1395.0,1934.0,875.0,941.0,0.0,59.0,295.0,344.0,553.0,695.0,178.0,539.0,1764.0,824296.442373016,Baixo
355030249,Limoeiro,São Paulo,SP,119634.0,16966.0,8575.0,12832.0,10067.0,19137.0,26692.0,13975.0,11390.0,0.0,38.0,1771.0,4907.0,8990.0,9868.0,3368.0,8419.0,1259.0,76822.65609523791,Médio
3550308,Luz,São Paulo,SP,17304.0,1584.0,733.0,1319.0,1347.0,2921.0,3833.0,2277.0,3290.0,0.0,191.0,1207.0,1478.0,1370.0,649.0,158.0,1179.0,2370.0,880954.2060634915,Médio
355030168,Mandaqui,São Paulo,SP,108235.0,10460.0,5343.0,8437.0,7250.0,15585.0,26002.0,15124.0,20034.0,681.0,2099.0,9111.0,7819.0,7147.0,5291.0,1331.0,5035.0,3231.0,1392928.033626984,Alto
355030192,Mar Paulista,São Paulo,SP,48982.0,6434.0,3300.0,4926.0,3813.0,7815.0,11072.0,5800.0,5822.0,0.0,198.0,1103.0,2720.0,3925.0,3734.0,1016.0,2837.0,1589.0,643378.2949206353,Médio
355030298,Marcilac,São Paulo,SP,5809.0,807.0,473.0,646.0,479.0,803.0,1200.0,718.0,683.0,0.0,0.0,17.0,135.0,331.0,502.0,181.0,582.0,883.0,822454.1408650804,Baixo
35503029,Marechal Deodoro,São Paulo,SP,43550.0,3208.0,1416.0,2520.0,2772.0,6921.0,9593.0,6242.0,10878.0,1766.0,2277.0,4815.0,3438.0,2933.0,1348.0,155.0,3066.0,5490.0,1564864.192238095,Alto
35503024,Masp,São Paulo,SP,22120.0,1038.0,416.0,1067.0,1901.0,5100.0,4968.0,2988.0,4642.0,1197.0,1417.0,3579.0,2417.0,1623.0,707.0,190.0,716.0,6997.0,1409909.7726269842,Alto
355030288,M'Boi Mirim,São Paulo,SP,88421.0,14087.0,6782.0,9823.0,7616.0,15178.0,19704.0,8372.0,6859.0,0.0,0.0,469.0,3350.0,7112.0,7840.0,3149.0,6352.0,1083.0,170711.48476984104,Médio
35503070,Mirandópolis,São Paulo,SP,29407.0,1748.0,743.0,1429.0,1717.0,4843.0,6042.0,4801.0,8084.0,1360.0,1705.0,4173.0,2351.0,1120.0,622.0,145.0,1448.0,7551.0,1523386.782277778,Alto
35503072,Moema,São Paulo,SP,60709.0,4607.0,1757.0,3051.0,3144.0,9882.0,14562.0,9801.0,13905.0,6982.0,5362.0,6631.0,2481.0,1881.0,736.0,0.0,3719.0,11332.0,2003004.783873017,Alto
35503062,Moinho Velho,São Paulo,SP,43145.0,3742.0,1772.0,2856.0,2750.0,7054.0,9581.0,6016.0,9374.0,196.0,531.0,3354.0,3523.0,2948.0,2335.0,429.0,2863.0,2921.0,995393.8225793648,Alto
35503035,Mooca,São Paulo,SP,29404.0,2458.0,1027.0,1927.0,2079.0,4938.0,6700.0,4143.0,6132.0,311.0,804.0,3176.0,2443.0,1736.0,1252.0,161.0,852.0,4111.0,1128057.44911111,Alto
355030209,Morumbi,São Paulo,SP,15104.0,1145.0,588.0,861.0,861.0,2060.0,3569.0,2318.0,3702.0,1490.0,932.0,1312.0,585.0,455.0,271.0,101.0,606.0,14504.0,1296242.3985714281,Alto
35503042,Nazaré - Alto Do Ipiranga,São Paulo,SP,35662.0,2774.0,1255.0,2231.0,2158.0,5149.0,7889.0,5366.0,8840.0,604.0,1121.0,3286.0,2711.0,2364.0,1559.0,325.0,1375.0,4675.0,1336654.2637460309,Alto
355030228,Nova Jaraguá,São Paulo,SP,48393.0,6332.0,3428.0,4766.0,4018.0,7539.0,11261.0,6062.0,4987.0,0.0,139.0,1479.0,2495.0,4003.0,3371.0,729.0,2569.0,1704.0,685921.4548333336,Médio
35503051,Oratório,São Paulo,SP,30230.0,2473.0,1181.0,1946.0,1783.0,4191.0,6687.0,4353.0,7616.0,266.0,641.0,2180.0,2189.0,1875.0,1533.0,288.0,2132.0,3694.0,1074618.2468571418,Alto
35503015,Oriente,São Paulo,SP,4654.0,544.0,267.0,405.0,443.0,899.0,1112.0,458.0,526.0,0.0,18.0,157.0,259.0,449.0,277.0,64.0,297.0,1728.0,840351.8743888898,Baixo
35503026,Pacaembu,São Paulo,SP,10016.0,626.0,288.0,557.0,661.0,1103.0,2002.0,1647.0,3132.0,1324.0,564.0,892.0,378.0,251.0,92.0,63.0,433.0,15057.0,1220485.8498968252,Médio
355030234,Palmas Do Tremembé,São Paulo,SP,32280.0,3709.0,1858.0,2743.0,2271.0,4684.0,6986.0,4379.0,5650.0,101.0,430.0,1275.0,1723.0,2353.0,2183.0,488.0,1897.0,2267.0,825682.434174603,Alto
35503080,Pamplona,São Paulo,SP,28380.0,1641.0,609.0,1244.0,1666.0,4937.0,5941.0,4201.0,8141.0,2563.0,2509.0,3895.0,1662.0,1327.0,253.0,0.0,1772.0,9843.0,1590002.28957143,Alto
355030229,Parada De Taipas,São Paulo,SP,149250.0,21575.0,10879.0,15402.0,11427.0,24493.0,34208.0,16694.0,14572.0,0.0,0.0,3013.0,6702.0,12602.0,12033.0,4037.0,8111.0,1392.0,66588.4673809523,Médio
355030173,Parada Inglesa,São Paulo,SP,39103.0,3418.0,1630.0,2592.0,2565.0,5811.0,8435.0,5833.0,8819.0,198.0,597.0,3375.0,2957.0,2547.0,2081.0,549.0,1586.0,3073.0,1047495.8841507927,Alto
355030253,Parada Quinze,São Paulo,SP,50830.0,6140.0,3190.0,4563.0,3551.0,7795.0,11743.0,6308.0,7540.0,0.0,146.0,1493.0,3708.0,4728.0,3467.0,911.0,2294.0,1765.0,715147.9601507937,Alto
35503049,Paraíso,São Paulo,SP,25642.0,1629.0,628.0,1160.0,1512.0,3847.0,5293.0,3843.0,7730.0,2655.0,2118.0,3525.0,1235.0,915.0,324.0,0.0,491.0,11686.0,1599431.902507938,Alto
355030208,Paraisópolis,São Paulo,SP,53410.0,9770.0,4320.0,6261.0,5764.0,10762.0,11383.0,3210.0,1940.0,28.0,29.0,249.0,1285.0,3954.0,6202.0,2271.0,3489.0,1049.0,420258.3983412698,Médio
355030294,Parelheiros,São Paulo,SP,87201.0,13145.0,7000.0,9758.0,6902.0,14290.0,19930.0,9004.0,7172.0,0.0,0.0,463.0,2520.0,6352.0,7318.0,2571.0,7513.0,1004.0,185504.3857777774,Médio
35503010,Pari,São Paulo,SP,14648.0,1666.0,747.0,1224.0,1206.0,2210.0,3129.0,1651.0,2815.0,0.0,88.0,798.0,907.0,1296.0,1037.0,179.0,775.0,2037.0,838713.3138492062,Médio
35503096,Parque Anhembi,São Paulo,SP,1516.0,201.0,79.0,103.0,107.0,318.0,442.0,119.0,147.0,12.0,41.0,280.0,134.0,34.0,10.0,3.0,8.0,5723.0,971465.0258174612,Médio
355030282,Parque Arariba,São Paulo,SP,63030.0,8748.0,4283.0,5693.0,4923.0,11456.0,14722.0,7081.0,6124.0,54.0,474.0,2375.0,3108.0,4482.0,4059.0,1295.0,5038.0,1809.0,506965.5921666664,Alto
35503033,Parque Belém,São Paulo,SP,9978.0,1207.0,444.0,704.0,795.0,2382.0,2455.0,899.0,1092.0,54.0,205.0,855.0,741.0,428.0,495.0,52.0,443.0,3425.0,933209.2722142857,Médio
355030247,Parque Buturussu,São Paulo,SP,48676.0,5766.0,2816.0,4303.0,3685.0,7668.0,10703.0,6427.0,7308.0,0.0,291.0,1763.0,3359.0,3527.0,3089.0,887.0,2808.0,1897.0,747532.6308412697,Alto
355030226,Parque Continental,São Paulo,SP,21925.0,1808.0,881.0,1407.0,1446.0,3607.0,4891.0,2926.0,4959.0,258.0,676.0,2275.0,1840.0,1509.0,919.0,278.0,620.0,4276.0,1079592.20713492,Alto
35503036,Parque Da Mooca,São Paulo,SP,33293.0,2774.0,1232.0,2140.0,1877.0,4358.0,7765.0,4855.0,8292.0,847.0,1556.0,3259.0,2523.0,1981.0,875.0,231.0,1459.0,5209.0,1460045.3217619054,Alto
355030186,Parque Do Carmo,São Paulo,SP,2039.0,407.0,167.0,239.0,209.0,330.0,355.0,191.0,141.0,0.0,0.0,4.0,41.0,69.0,129.0,73.0,218.0,750.0,840632.6845634938,Baixo
35503067,Parque Do Estado,São Paulo,SP,43.0,2.0,2.0,2.0,4.0,6.0,8.0,9.0,10.0,0.0,0.0,4.0,4.0,5.0,0.0,0.0,0.0,2891.0,895874.66236508,Baixo
3550301,Parque Dom Pedro,São Paulo,SP,8674.0,801.0,423.0,797.0,745.0,1607.0,2416.0,911.0,974.0,0.0,36.0,393.0,680.0,1041.0,523.0,95.0,664.0,1816.0,831233.7038888893,Baixo
355030243,Parque Ecológico Tietê,São Paulo,SP,11350.0,1812.0,897.0,1211.0,982.0,1853.0,2574.0,1045.0,976.0,0.0,1.0,99.0,409.0,740.0,1115.0,287.0,749.0,1167.0,773447.1292063496,Baixo
355030239,Parque Edu Chaves,São Paulo,SP,20577.0,2407.0,1101.0,1702.0,1445.0,3379.0,4358.0,2665.0,3520.0,0.0,191.0,896.0,1213.0,1557.0,1395.0,247.0,1100.0,2068.0,827970.4772142858,Médio
